Date,Open,High,Low,Close,Adj Close,Volume
2022-07-22,1257.550049,1258.199951,1219.000000,1226.199951,1226.199951,37246
2022-07-25,1226.000000,1230.150024,1191.349976,1226.599976,1226.599976,18675
2022-07-26,1238.000000,1238.000000,1205.949951,1210.199951,1210.199951,11101
2022-07-27,1224.949951,1225.550049,1200.300049,1222.250000,1222.250000,7892
2022-07-28,1213.000000,1233.050049,1203.000000,1225.849976,1225.849976,42521
2022-07-29,1215.349976,1252.800049,1215.349976,1249.349976,1249.349976,37426
2022-08-01,1251.000000,1290.000000,1248.650024,1287.349976,1287.349976,349104
2022-08-02,1287.349976,1308.000000,1275.550049,1290.000000,1290.000000,39210
2022-08-03,1299.900024,1303.500000,1265.500000,1279.699951,1279.699951,23276
2022-08-04,1270.250000,1317.000000,1270.250000,1308.699951,1308.699951,62229
2022-08-05,1317.000000,1320.099976,1280.000000,1288.500000,1288.500000,30620
2022-08-08,1302.449951,1307.599976,1286.650024,1304.699951,1304.699951,41399
2022-08-10,1304.000000,1315.800049,1296.599976,1308.349976,1308.349976,14786
2022-08-11,1312.000000,1324.949951,1300.000000,1306.800049,1306.800049,15971
2022-08-12,1319.949951,1319.949951,1294.150024,1297.150024,1297.150024,15347
2022-08-16,1306.000000,1316.000000,1288.750000,1300.750000,1300.750000,24293
2022-08-17,1300.000000,1352.349976,1294.099976,1349.150024,1349.150024,23138
2022-08-18,1349.150024,1362.750000,1342.300049,1357.750000,1357.750000,54033
2022-08-19,1360.000000,1369.949951,1333.000000,1349.199951,1349.199951,20909
2022-08-22,1345.000000,1345.000000,1283.000000,1286.800049,1286.800049,18629
2022-08-23,1270.000000,1295.449951,1270.000000,1291.949951,1291.949951,10561
2022-08-24,1291.000000,1304.900024,1289.300049,1298.300049,1298.300049,11627
2022-08-25,1309.050049,1328.400024,1296.550049,1310.800049,1310.800049,20605
2022-08-26,1324.900024,1328.550049,1309.000000,1322.900024,1322.900024,11072
2022-08-29,1297.150024,1347.099976,1289.599976,1341.099976,1341.099976,32799
2022-08-30,1343.500000,1395.750000,1343.500000,1391.349976,1391.349976,29606
2022-09-01,1391.349976,1398.599976,1375.750000,1384.599976,1384.599976,14308
2022-09-02,1386.599976,1405.849976,1375.500000,1381.849976,1381.849976,16184
2022-09-05,1388.750000,1401.599976,1366.599976,1379.800049,1379.800049,17383
2022-09-06,1377.550049,1387.150024,1370.400024,1378.300049,1378.300049,14728
2022-09-07,1381.900024,1388.000000,1363.449951,1367.349976,1367.349976,7436
2022-09-08,1377.050049,1377.050049,1345.000000,1348.400024,1348.400024,14496
2022-09-09,1355.750000,1360.349976,1330.849976,1345.849976,1345.849976,7030
2022-09-12,1361.099976,1389.300049,1348.300049,1382.900024,1382.900024,19984
2022-09-13,1384.699951,1389.599976,1371.050049,1377.699951,1377.699951,15459
2022-09-14,1361.050049,1376.400024,1361.050049,1368.650024,1368.650024,7835
2022-09-15,1362.599976,1377.750000,1351.250000,1358.099976,1358.099976,11957
2022-09-16,1350.050049,1361.449951,1294.750000,1302.449951,1302.449951,21260
2022-09-19,1300.000000,1320.000000,1284.400024,1313.699951,1313.699951,432346
2022-09-20,1329.949951,1352.449951,1317.199951,1319.199951,1319.199951,22814
2022-09-21,1320.000000,1346.300049,1311.099976,1314.000000,1314.000000,9012
2022-09-22,1314.949951,1326.550049,1298.400024,1313.550049,1313.550049,9642
2022-09-23,1323.949951,1323.949951,1293.000000,1305.000000,1305.000000,22449
2022-09-26,1294.900024,1305.550049,1270.550049,1292.949951,1292.949951,12579
2022-09-27,1285.300049,1328.500000,1280.750000,1315.000000,1315.000000,18956
2022-09-28,1311.500000,1325.449951,1296.699951,1319.599976,1319.599976,19118
2022-09-29,1334.400024,1338.000000,1310.050049,1331.949951,1331.949951,27249
2022-09-30,1321.949951,1352.349976,1306.849976,1348.250000,1348.250000,16134
2022-10-03,1347.500000,1353.550049,1318.000000,1321.650024,1321.650024,12696
2022-10-04,1348.000000,1369.000000,1337.000000,1346.900024,1346.900024,45131
2022-10-06,1345.349976,1360.000000,1340.750000,1353.449951,1353.449951,59187
2022-10-07,1345.050049,1361.000000,1328.150024,1350.949951,1350.949951,13059
2022-10-10,1322.000000,1349.000000,1320.250000,1345.250000,1345.250000,25286
2022-10-11,1350.000000,1350.000000,1275.099976,1279.500000,1279.500000,333050
2022-10-12,1280.000000,1284.050049,1245.050049,1270.150024,1270.150024,32240
2022-10-13,1260.050049,1269.050049,1224.949951,1232.099976,1232.099976,27771
2022-10-14,1239.300049,1267.199951,1237.599976,1253.099976,1253.099976,25704
2022-10-17,1256.000000,1267.099976,1224.000000,1232.800049,1232.800049,349463
2022-10-18,1236.300049,1262.000000,1234.750000,1257.000000,1257.000000,28220
2022-10-19,1260.050049,1281.400024,1245.000000,1248.349976,1248.349976,26340
2022-10-20,1218.550049,1234.199951,1192.750000,1208.750000,1208.750000,75089
2022-10-21,1212.699951,1218.250000,1160.449951,1166.650024,1166.650024,41605
