Date,Open,High,Low,Close,Adj Close,Volume
2022-07-22,1053.300049,1053.300049,1034.849976,1038.400024,1038.400024,9801
2022-07-25,1049.000000,1054.400024,1036.599976,1051.900024,1051.900024,20942
2022-07-26,1043.300049,1053.699951,1024.000000,1026.750000,1026.750000,5888
2022-07-27,1026.000000,1031.000000,1011.500000,1021.049988,1021.049988,22829
2022-07-28,1028.000000,1079.150024,1024.550049,1063.449951,1063.449951,56222
2022-07-29,1073.750000,1091.650024,1059.900024,1065.650024,1065.650024,21057
2022-08-01,1080.000000,1134.449951,1067.000000,1112.750000,1112.750000,207780
2022-08-02,1112.000000,1120.000000,1095.650024,1113.400024,1113.400024,15061
2022-08-03,1117.000000,1117.000000,1091.500000,1107.349976,1107.349976,46316
2022-08-04,1115.000000,1122.000000,1093.500000,1101.199951,1101.199951,28744
2022-08-05,1115.000000,1151.650024,1105.699951,1144.150024,1144.150024,37676
2022-08-08,1137.150024,1146.900024,1116.550049,1122.449951,1122.449951,15486
2022-08-10,1127.050049,1133.949951,1112.300049,1127.599976,1127.599976,11831
2022-08-11,1135.099976,1179.400024,1127.500000,1172.750000,1172.750000,68349
2022-08-12,1172.750000,1212.750000,1154.099976,1187.949951,1187.949951,92239
2022-08-16,1095.000000,1095.000000,1009.799988,1039.849976,1039.849976,389755
2022-08-17,1047.849976,1084.199951,1043.099976,1067.750000,1067.750000,105759
2022-08-18,1060.849976,1076.900024,1052.199951,1060.599976,1060.599976,79521
2022-08-19,1060.000000,1070.650024,1040.050049,1043.750000,1043.750000,84222
2022-08-22,1039.849976,1043.349976,1014.049988,1029.150024,1029.150024,26441
2022-08-23,1020.049988,1060.000000,1016.099976,1035.900024,1035.900024,32607
2022-08-24,1044.949951,1044.949951,1028.000000,1032.050049,1032.050049,38844
2022-08-25,1039.000000,1058.000000,1038.000000,1051.750000,1051.750000,56283
2022-08-26,1050.000000,1059.300049,1035.400024,1046.949951,1046.949951,27164
2022-08-29,1002.250000,1039.849976,1002.250000,1037.599976,1037.599976,14676
2022-08-30,1040.050049,1058.550049,1040.050049,1055.300049,1055.300049,10889
2022-09-01,1034.000000,1067.000000,1034.000000,1044.300049,1044.300049,41847
2022-09-02,1041.000000,1061.199951,1028.050049,1029.849976,1029.849976,16198
2022-09-05,1034.000000,1043.750000,1029.000000,1031.349976,1031.349976,15383
2022-09-06,1031.349976,1040.849976,1028.000000,1030.849976,1030.849976,36156
2022-09-07,1027.949951,1040.000000,1024.199951,1035.300049,1035.300049,33553
2022-09-08,1035.050049,1048.949951,1035.050049,1040.199951,1040.199951,9261
2022-09-09,1038.349976,1051.199951,1038.349976,1045.349976,1045.349976,11917
2022-09-12,1049.949951,1059.400024,1042.900024,1045.949951,1045.949951,33928
2022-09-13,1047.000000,1053.550049,1044.099976,1050.800049,1050.800049,9763
2022-09-14,1045.000000,1052.000000,1030.650024,1041.250000,1041.250000,27781
2022-09-15,1038.750000,1066.699951,1038.750000,1058.949951,1058.949951,19298
2022-09-16,1054.000000,1056.000000,1030.000000,1033.199951,1033.199951,24719
2022-09-19,1030.099976,1042.000000,1020.500000,1027.650024,1027.650024,175010
2022-09-20,1029.000000,1050.150024,1022.750000,1031.099976,1031.099976,27028
2022-09-21,1037.000000,1055.849976,1031.099976,1035.500000,1035.500000,17789
2022-09-22,1035.500000,1037.400024,1006.900024,1014.950012,1014.950012,23555
2022-09-23,1016.000000,1019.200012,998.049988,1002.049988,1002.049988,42560
2022-09-26,998.000000,998.000000,950.049988,956.450012,956.450012,143145
2022-09-27,955.049988,1029.000000,955.049988,1014.099976,1014.099976,92455
2022-09-28,994.000000,1053.349976,994.000000,1047.949951,1047.949951,120847
2022-09-29,1048.000000,1057.699951,1021.200012,1033.050049,1033.050049,21614
2022-09-30,1030.050049,1048.250000,1020.400024,1040.199951,1040.199951,12370
2022-10-03,1030.000000,1043.699951,1019.900024,1030.349976,1030.349976,25779
2022-10-04,1038.199951,1052.449951,1032.000000,1040.650024,1040.650024,19975
2022-10-06,1045.000000,1074.000000,1033.800049,1041.949951,1041.949951,79653
2022-10-07,1051.949951,1062.750000,1037.300049,1059.900024,1059.900024,17317
2022-10-10,1043.150024,1055.000000,1021.200012,1053.099976,1053.099976,47019
2022-10-11,1045.099976,1051.900024,1025.500000,1027.300049,1027.300049,179174
2022-10-12,1027.349976,1035.800049,1014.000000,1028.199951,1028.199951,25343
2022-10-13,1025.050049,1029.449951,1013.500000,1017.349976,1017.349976,101138
2022-10-14,1027.050049,1040.250000,1010.049988,1014.849976,1014.849976,23910
2022-10-17,1010.549988,1028.250000,1008.000000,1022.150024,1022.150024,226278
2022-10-18,1027.750000,1043.349976,1023.599976,1040.849976,1040.849976,32962
2022-10-19,1037.800049,1053.500000,1036.099976,1049.699951,1049.699951,41682
2022-10-20,1040.000000,1069.000000,1036.750000,1048.300049,1048.300049,16317
2022-10-21,1050.000000,1052.050049,1028.849976,1032.550049,1032.550049,65320
